Part Code,Series,Description,UOM,Group Code,Group Name,Class Code,Class Name,Activity Code,Activity Name,,,
11101.14041,14041,"YB23G 50MM (2"") WYE BRANCH 45° ALL SIDE SOLVENT SOCKETGREY",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14042,14042,"CO33G 82MM (3"") COUPLER DOUBLE SIDE SOLVENT SOCKETGREY",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14046,14046,"EL33B 82MM (3"") ELBOW 90° DOUBLE SIDE SOLVENT SOCKET RED",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14049,14049,"08CHR008 CHR EX - NIPPLE 15X1/2"" (50 MM LENGTH) UNIMARK
(211.001.005)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14050,14050,"08CHR003 CHR EX - NIPPLE 15X1/2"" (20 MM LENGTH) UNIMARK (211.001.002)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14051,14051,"08CHR002 CHR EX - NIPPLE 15X1/2"" (15 MM LENGTH) UNIMARK (211.001.011)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14052,14052,"08CHR001 CHR EX - NIPPLE 15X1/2"" (10 MM LENGTH) UNIMARK
(211.001.001)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14053,14053,02ADH015 HARD SILICON TUBE WHITE A-FUNGUS 280 ML (BELGIUM) SOUDAL,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14054,14054,"12HOS077 SILIMES FLEXIBLE HOSE 30CM (F 1/2"" X F 1/2"") FLEXI SPAIN (36-8SH12H12-30)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14055,14055,"12HOS081 SILIMES FLEXIBLE HOSE 45CM (F 1/2""XF 1/2"") FLEXI SPAIN (36-8SH12H12-45)",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14056,14056,"11FIT072 EXTENDABLE PLASTIC TUBE 1.1/4"" MCALPIN (90) MCFLX-CC32",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14057,14057,"02ADH075 THREAD TAPE I MARK (1/2""X0.075 MM X 10 MTR)",Rolls,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14061,14061,22MM ELBOW 90DEG NICKEL CHROME - CONEX,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14062,14062,22MM X 1/2'' FEMALE ELBOW NICKEL CHROME - CONEX,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14063,14063,WALL SUPORTED CLAMP 22MM NICKEL CHROME,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14064,14064,FEMALE SOCKET 22MM X 3/4'' NICKEL CHORME - CONEX,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14065,14065,REDUCER BUSH 3/4'' X 1/2'' NICKEL CHROME,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14066,14066,RETRACTABLE WALL MOUNT HOSE REEL 30MTR - AGRIFLEX,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14067,14067,KR26452180 CR7.220 AUTOMATIC HOSE BOX 20MTR + 2 MTR,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14068,14068,WATERPROOF RUBBER 2.5MM YELLOW,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14076,14076,PVC COUPLING 1 INCH,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14077,14077,PE ELBOW 13MM,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14078,14078,PE TEE 13MM,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14079,14079,PE SOCKET 13MM,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14080,14080,PE M.SOCKET 13X1/2 INCH,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14081,14081,PE CLIPS 13MM,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14082,14082,PE HOOK 13MM (18CM),Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14083,14083,PE GR 30CM,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14084,14084,PE HOSE 13MM 4BAR,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14088,14088,"BRASS SAFETY VALVE 1/2""",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14098,14098,"ACP32B 82MM (3"") ACCESS CAP WITH PRESSURE PLUG RED",Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14110,14110,AEROFOAM  THERMOBREAK INSULATION 20MM THICK,Rolls,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14120,14120,KR26451640 PREMIUM HOSE REEL HR7.315 K,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14122,14122,RAIN GUTTER SS,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.14125,14125,SS 305 2B 1.5MM THICKNESS END CAP,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.31298,31298,22MM COPPER ELBOW,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.31299,31299,TEFLON TAPE,Pcs,11101,Plumbing & Drainage Sundries,31,Plumbing & Drainage Sundries,4,MEP,,,
11101.13085,13085,FLOOR DRAIN,Set,11101,Plumbing & Drainage Sundries,32,Sanitary Ware,4,MEP,,,
11101.10767,10767,MANHOLE COVER AND FRAME,Pcs,11101,Plumbing & Drainage Sundries,144,Manholes/Gratings,4,MEP,,,
11101.12743,12743,BLACK TAPE,Pcs,11101,Plumbing & Drainage Sundries,56,Site Consumables,4,MEP,,,
11101.13614,13614,"NUT,BOLT, WASHER",Pcs,11101,Plumbing & Drainage Sundries,56,Site Consumables,4,MEP,,,
11101.11832,11832,PPR CUTTER,Pcs,11101,Plumbing & Drainage Sundries,143,MEP Material,4,MEP,,,
11101.11214,11214,FLEXIBLE DRAIN HOSE,Pcs,11101,Plumbing & Drainage Sundries,148,Air Condition Material,4,MEP,,,
11101.11551,11551,COPPER PIPE,Pcs,11101,Plumbing & Drainage Sundries,148,Air Condition Material,4,MEP,,,
11101.13941,13941,RUBBER INSULATION,Pcs,11101,Plumbing & Drainage Sundries,148,Air Condition Material,4,MEP,,,
11101.31304,31304,BLACK TAPE PVC,Pcs,11101,Plumbing & Drainage Sundries,148,Air Condition Material,4,MEP,,,
11102.11533,11533,PVC STRAINER 20X20,Pcs,11102,Sanitary Ware,31,Plumbing & Drainage Sundries,4,MEP,,,
11102.10576,10576,WASH BASIN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10577,10577,WASH BASIN HOSE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10578,10578,WASH BASIN MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10592,10592,WC TANK MACHINE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10593,10593,BOTTLE TRAP,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10594,10594,BASIN MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10595,10595,SHOWER HEAD,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10596,10596,HAND SHOWER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10597,10597,ELBOW,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10598,10598,BATHTUB,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10599,10599,BATHTUB MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10600,10600,TOWEL RAIL,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10601,10601,ROBE HOOK,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10602,10602,KITCHEN SINK DOUBLE BOWEL,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10603,10603,KITCHEN SINK SINGLE BOWEL,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10604,10604,ANGLE VALVE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10605,10605,SHOWER SET,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10653,10653,SANITARY WARE & ACCESSORIES,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.10865,10865,FLOOR DRAIN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11208,11208,KITCHEN SINK MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11209,11209,KITCHEN SINK 100X50,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11210,11210,ANGLE VALVE 1/2INCH,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11211,11211,WATER HOSE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11212,11212,SHOWER HEAD WITH HOSE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11234,11234,WHITE IS SIMPLICITY NA WC BOWL CLOSE COUPLE - (B.O) WITHOUT SCREW | E875501,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11235,11235,WHITE IS SIMPLICITY NA CISTERN CLOSE COUPLED 6/3 LTR | E875901,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11236,11236,"WHITE IS SIMPLICITY NA SEAT & COVER, SOFT CLOSING | E131801",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11237,11237,CHROME IS SIMPLICITY NA FIXATION SCREWS FOR WC/BIDET/SEMI PEDESTAL | WW965068,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11238,11238,"WHITE IS SIMPLICITY 60CM BASIN BOWL, 60CM WITHOUT SCREW | E873901",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11239,11239,WHITE IS SIMPLICITY NA PEDESTAL SEMI/SMALL WITHOUT SCREW | E877101,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11240,11240,NA IS CONCEPT/CONNECT NA SET OF 2 FIXING BOLTS FOR BASIN | WW965340,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11241,11241,WHITE IS ANDRIA 3 50X60 CM ARABIC WC (CONCEALED WATER INLET) | X041001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11242,11242,WHITE IS FARO NA HIGH LEVEL CISTERN W/PIPE | C661301,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11243,11243,WHITE OLIVER TURCHESE NA EXTERNAL FLUSH PIPE FOR HIGH LEVEL CISTERN | 490701,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11244,11244,"CHROME IS CERAFLEX NA BASIN MIXER GRANDE, METAL POP-UP WASTER | B1713AA",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11245,11245,CHROME IS CERAFLEX NA BATH & SHOWER MIXER WITHOUT ACCESSORIES | B1721AA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11246,11246,CHROME IS IDEALRAIN 60CM DIAMOND SHOWER ROD ASSEM: 60CM L3 KIT | B1762AA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11247,11247,CHROME IS IDEALSPRAY NA SHATTAFA WITH HOSE & HOLDER W/OUT ANGLE VALVE | B0924AA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11248,11248,"7111 SCHLOSSER ANGLE VALVE 1/2""X1/2""",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11249,11249,"7105 SCHLOSSER ANGLE VALVE 1/2""X3/8""",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11257,11257,CHROME IS CERAPLAN III NA SHOWER MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11275,11275,4282 SHOWER HOLDER ADJ BK1221 MERLIN MODEL,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11283,11283,"GEBERIT ICON SQUARE FLOOR-STANDING WC FOR CLOSE-COUPLED EXPOSED CISTERN, WASHDOWN, SHROUDED, RIMFREE | 200930000",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11284,11284,"GEBERIT ICON EXPOSED CISTERN,CLOSE COUPLED DUAL FLUSH BOTTOM WATERSUPPLY CONNECTION | 500.409.01.1",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11285,11285,"GEBERIT ICON SQUARE WC SEAT: SOFT-CLOSING MECHANISM =YES, FASTENING=FROM ABOVE, WHITE | 571910000",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11286,11286,WC CONNECTOR,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11287,11287,"SQUATTING PAN, GEBERIT | 208580000",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11288,11288,"SANIT ARABIC WC CISTER, PLASTIC - GERMANY",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11289,11289,TEMPESTA 100 SHOWER RAIL SET 4 SPRAYS - GROHE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11290,11290,SPIRAL FLEXIBLE HOSES - NEOPERL,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11291,11291,"ANGLE VALVE, MINI TDL 1/2"" - GROHE | 22940000",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11292,11292,ESSENTIALS TOILET PAPER HOLDER - GROHE | 40367001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11293,11293,EURO CERAMIC WASH BASIN 60X48 CM - GROHE | 39335000,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11294,11294,EURO CERAMIC SEMI PEDESTAL FOR WASH BASIN - GROHE | 39201000,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11295,11295,FASTENING SET FOR GEBERIT WASHBASINS | 500.121.00.1,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11296,11296,"EUROSMART SINGLE - LEVER BASIN MIXER 1/2"" - GROHE | 23322001",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11297,11297,P TRAP 1 1/4 FOR WB - PEX | PEX471WHT,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11298,11298,"EUROSMART SINGLE-LEVER BATH MIXER 1/2"" - GROHE | 33300002",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11299,11299,TEMPESTA 100 WALL HOLDER SET 2 SPRAYS - GROHE | 2780310E,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11300,11300,SHOWER HOLDER - MOVABLE | 4282,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11301,11301,TEMPESTA 100 | 28436002,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11302,11302,40366001 ESSENTIALS TOWEL RAIL GROHE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11303,11303,BAUCOSMOPOLITAN SOAP WIRE BASKET - GROHE | 40664001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11304,11304,"SCREWED TOP FLOOR DRAIN 150X150 MM, 4""",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11305,11305,"COSTA L SINGLE LEVER SINK MIXER 1/2"" - GROHE | 31191001",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11306,11306,E100 COUNTERTOP 550X450 1 TAP | E14561WH,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11307,11307,ESSENTIALS ROBE HOOK - GROHE | 40364001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11349,11349,SHOWER DRAIN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11350,11350,"SHOWER DRAIN SCREWED TOP WITH 2"" OUTLET",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11351,11351,"LEVER ARM BIBTAP 1/2""",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11352,11352,"OKIO LINE KITCHEN SINK 860X500 MM, RODI - PORTUGAL",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11353,11353,EUROSMART 2015 OHM SINK LOW SPOUT - GROHE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11394,11394,WC WITH TANK,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11395,11395,SHOWER MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11396,11396,SHOWER COLUMN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11397,11397,SHATAFFA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11398,11398,SINK MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11399,11399,HAND SPRAY,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11405,11405,NEW TEMPESTA-F TRIGGER SPRAY SET GROHE | GRO27513001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11409,11409,ESSENTIALS ACCESSORIES 5PC SET GROHE | GRO40344001,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11410,11410,ALUMINIUM LIST 10X12 MM POLISHED SILVER 2.6M (LISTELO ALUMINIO PLATE BRILLO) EMBEPLAST | EMB0LA12P8,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11411,11411,ALUMINIUM LISTELO R 12X10MM SILVER 2.6M (LISTELO ALUMINIO PLATA BRILLO) | EMBLAR12PB,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11412,11412,STEEL LIST 10X10MM 2.5M (LISTELO ACERO INOX BRILLOW) EMBEPLAST SPAIN | EMBLA01OI,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11413,11413,CLEAN OUT FLOOR DRAIN OUTLET 10CM 15X15CM BAGNODESIGN UK | SANAQD615PSS15,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11414,11414,FLOOR DRAIN WITH COVER VERTICAL OUTLET 11CM 15X15CM BAGNODESIGN UK | SANAQD615PSS15,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11415,11415,EURODISC COSMOPOLITAN SINGLE LEVER BASIN MIXER | GRO33190002,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11416,11416,SMYLE WASHBASIN - GEBERIT | GEB500228011,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11417,11417,SMYLE HALF PEDESTAL-GEBERIT | GEB500576011,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11418,11418,EUROSMART SINGLE LEVER WALL MOUNTED SINK MIXER GROHE | GRO32482002,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11419,11419,EUROSMART SINGLE LEVER SINK MIXER GROHE | GRO33281002,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11420,11420,"ABALONA URINAL FOR CONCEALED FLUSH CONTROL, OUTLET TO THE REAR, WHITE GEBERIT | GEB500344011",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11421,11421,GEBERIT ICON SQUARE FLOOR STANDING WC | GEB500421011,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11424,11424,431 L&F 616201 01 VILLEROY & BOCH LOOP & FRIENDS UNDERCOUNTER BASIN 28X28 CM SQUARE WHITE | ALM431LF61620101,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11425,11425,32843002 EUROSMART COSMOPOLITAN OHM SINK C SPOUT GROHE | GRO32843002,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11428,11428,WC CONNECTOR BAGNODESIGN | SANMULMKBAR90,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11429,11429,ICON EXPOSED CISTERN-GEBERIT | GEB500409011,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11530,11530,WATER CLOSET,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11531,11531,FLOAT VALVE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11532,11532,WC SIPHONE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11542,11542,"37095000 FILLING VALVE 3/8"" GROHE",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11543,11543,42320000 AVI COMPLETE WITH PIPE EXTENSION GROHE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11775,11775,SHATAFFA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11816,11816,SOAP DISPENSER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11817,11817,TOILET PAPER HOLDER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11820,11820,NV2671WH ENVY CISTERN & FITTINGS 6/4L TWYFORD,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11821,11821,500.334.01.1 ABALONA SQUARE WC SEAT COVER WHITE GEBERIT,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11822,11822,B-546 (322101) SURFACE MOUNTED SINGLE ROLL TOILET TISSUE DISPENSER WITH HOOD,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11823,11823,A112180 (TI/03B/08/11) SMALL RECTANGULAR TRAY - TRANSEL IMPEX INDIA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11824,11824,A071880 APPEAL ROBE HOOK AUHNA INDIA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.11825,11825,A071780 APPEAL TOWL RAIL AUHNA,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12147,12147,AMERICAN STANDARD THAI NEW CODIE 2024SC-WT-O THAILAND WHITE 1PC WC FULL SET WITH SEATCOVER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12148,12148,IDEAL STANDARD IS ESEDRA T279701 T282901 WW965340 BULGARIA WHITE WHITE IS ESEDRA 65 CM WASH BASIN WITH SEMI PEDESTAL AND 2 FIXING BOLTS FOR BASIN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12149,12149,IDEAL STANDARD IS ESEDRA T279801 T282901 WW965340 BULGARIA WHITE WHITE IS ESEDRA 60 CM WASH BASIN WITH SEMI PEDESTAL AND 2 FIXING BOLTS FOR BASIN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12150,12150,ARMITAGE SHANKS A CLENA S395501 490701 U K WHITE CLENA CISTERN HIGH LEVEL WITH EXTERNAL FLUSH PIPE FOR HL CISTERN,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12151,12151,IDEAL STANDARD IS ANDREA X041001 TURKEY WHITE ARABIC WC CONCEALED WATER INLET,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12152,12152,IDEAL STANDARD IS IDEALSPRAY B0011AA BULGARIA CHROME SHATTAFA WITH FLEXIBLE HOSE AND HOLDER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12153,12153,"IDEAL STANDARD IS CERAFINE BC686AA BULGARIA CHROME BASIN MIXER WITH ,METAL POPUP WASTE",Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12154,12154,FORMINA OPTIMA OPTIMA/170/SH OPTIMA/170/FP OPTIMA/170/SP OPTIMA/170/LG TURKEY WHITE WHITE FORMINA OPTIMA 75 X 170 BATHTUB RECT ORDINARY H:54CM W WASTE,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12155,12155,IDEAL STANDARD IS IDEAL RAIN B9415AA BULGARIA SHOWER KIT 3 FUNCTION,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12156,12156,FIORE 27019800 ITALY CHROME CHROME FIORE ABLUTION MIXER MASJID MIXER,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12157,12157,IDEAL STANDARD IS CERALOOK BC174AA BULGARIA CHROME SINK MIXER WITH TUBULAR SPOUT,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12158,12158,RODI SINKS OKIO LINE G06F6K02P321AO PORTUGAL S.s KITCHEN SINK DOUBLE BOWL WITH WASTE AND BOTTLE TRAP 116 X 50,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
11102.12159,12159,RODI SINKS OKIO LINE 06F6KH1F321A 2 PORTUGAL S.s KITCHEN SINK SINGLE BOWL WITH WASTE AND BOTTLE TRAP 86 X50,Pcs,11102,Sanitary Ware,32,Sanitary Ware,4,MEP,,,
